Trial,Channel,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
23,16,3235.43245901386,3287.60284077712,88.1703817632661,52.1703817632661
23,5,3217.43245901386,3520.57004365717,232.967202880048,303.137584643314
23,7,3223.43245901386,3550.97933421856,30.4092905613857,327.5468752047
23,17,3579.97933421856,3786.56732896038,235.587994741822,206.587994741822
24,2,436,688.730034844416,688.730034844416,252.730034844416
24,11,490,822.459833772846,133.72979892843,332.459833772846
24,7,466,960.379087640832,137.919253867986,494.379087640832
24,6,460,1149.53230077112,189.153213130292,689.532300771124
24,17,2284.05604358521,2421.78507836909,1272.25277759797,137.729034783884
24,8,2236.05604358521,2728.51616200503,306.731083635942,492.460118419826
24,5,2752.51616200503,2897.23142581407,168.715263809033,144.715263809033
24,13,3133.70255041517,3356.7039974458,459.472571631733,223.001447030632
24,10,3386.7039974458,3489.90516358029,133.201166134486,103.201166134486
24,3,3368.7039974458,3554.68747686961,64.7823132893213,185.983479423807
24,18,3416.7039974458,3638.03569269558,83.348215825969,221.331695249776
24,1,3362.7039974458,3754.52654889629,116.490856200712,391.822551450488
25,10,484,689.663483043955,689.663483043955,205.663483043955
25,8,472,838.806563019899,149.143079975944,366.806563019899
25,3,442,1029.51856998416,190.712006964264,587.518569984163
25,1,1035.51856998416,1221.31311118526,191.794541201095,185.794541201095
25,9,1071.51856998416,1298.27361414702,76.9605029617637,226.755044162859
25,19,1382.27361414702,1584.78657431991,286.512960172893,202.512960172893
25,20,2213.65562872153,2337.1942121158,752.407637795885,123.538583394271
25,15,2195.65562872153,2483.79729198298,146.603079867183,288.141663261454
25,12,2911.5254965731,3034.676901646,550.879609663017,123.151405072904
25,13,2917.5254965731,3167.70283612858,133.025934482579,250.177339555482
25,17,3642.3479568334,3783.41657014742,615.713734018842,141.068613314024
25,11,4229.65569658794,4420.699510828,637.282940680575,191.043814240052
26,11,490,753.076168412596,753.076168412596,263.076168412596
26,16,520,976.352609449993,223.276441037398,456.352609449993
26,1,1190.27461850957,1393.38474633627,417.032136886274,203.110127826696
26,8,472,1873.12298863889,479.738242302621,1401.12298863889
26,12,1927.12298863889,2022.30238707197,149.179398433085,95.1793984330855
26,18,1957.12298863889,2139.1150970259,116.812709953925,181.99210838701
26,5,2331.62229553602,2554.8420470392,415.726950013304,223.219751503178
26,14,2904.32270673049,3015.41528118285,460.573234143651,111.092574452365
26,9,2886.32270673049,3125.5211705179,110.105889335042,239.198463787407
26,19,2922.32270673049,3235.21057608068,109.689405562788,312.887869350196
26,10,3271.21057608068,3492.84024186815,257.629665787467,221.629665787467
26,17,3540.84024186815,3718.71210206101,225.871860192856,177.871860192856
26,2,3724.71210206101,4054.20116590301,335.489063842007,329.489063842007
26,15,3760.71210206101,4062.14599040893,7.94482450591113,301.433888347918
26,6,4316.72380947406,4501.56950623947,439.423515830544,184.845696765409
27,3,442,751.946078028655,751.946078028655,309.946078028655
27,13,502,947.740026458576,195.793948429922,445.740026458576
27,20,424,1085.70110572853,137.961079269958,661.701105728534
27,15,514,1381.167132823,295.466027094466,867.167132823
27,11,1441.167132823,1625.87625518812,244.709122365124,184.709122365124
27,17,1703.87625518812,1861.79732542041,235.921070232286,157.921070232286
27,19,1715.87625518812,1996.85924445621,135.061919035795,280.982989268081
27,9,2728.4391467338,2908.20262841076,911.343383954551,179.763481676958
27,5,2704.4391467338,3061.36222549323,153.159597082471,356.923078759429
27,7,2716.4391467338,3217.52049560205,156.158270108825,501.081348868254
27,10,3253.52049560205,3372.69953922928,155.179043627228,119.179043627228
27,6,3241.52049560205,3446.89046039924,74.1909211699553,205.369964797183
27,8,3616.26364029787,3815.84866846521,368.958208065972,199.585028167341
27,1,3598.26364029787,3996.71272562161,180.864057156406,398.449085323746
28,19,538,613.044281936029,613.044281936029,75.0442819360291
28,20,424,691.895786117842,78.8515041818126,267.895786117842
28,16,520,772.587232961742,80.6914468438999,252.587232961742
28,17,526,870.737579257854,98.1503462961127,344.737579257854
28,2,436,961.258129170012,90.5205499121581,525.258129170012
28,8,472,1101.05187104574,139.793741875732,629.051871045744
28,7,1137.05187104574,1300.56223658179,199.51036553605,163.51036553605
28,18,1185.05187104574,1420.41148674663,119.849250164837,235.359615700888
28,10,1149.05187104574,1575.59142579721,155.179939050578,426.539554751465
28,12,2158.81413782233,2268.25013260583,692.658706808624,109.435994783506
28,15,2707.99506119193,2809.04569658828,540.79556398245,101.050635396356
28,1,2815.04569658828,3048.89363640316,239.847939814875,233.847939814875
28,9,3078.89363640316,3230.57530758638,181.681671183216,151.681671183216
28,11,3084.89363640316,3370.641969299,140.066661712626,285.748332895842
28,6,3833.36919068293,3958.93048195699,588.288512657986,125.56129127406
29,12,496,652.563415533888,652.563415533888,156.563415533888
29,10,484,815.754253753762,163.190838219873,331.754253753762
29,13,502,1046.68760215925,230.933348405493,544.687602159255
29,1,1052.68760215925,1185.96187224276,139.274270083508,133.274270083508
29,11,1106.68760215925,1254.17290990269,68.2110376599308,147.485307743439
29,15,1908.70624881949,2019.06779068485,764.894880782161,110.361541865366
29,6,1878.70624881949,2146.3171769177,127.249386232843,267.610928098209
29,14,2596.13346175019,2763.09608613639,616.778909218695,166.962624386208
29,7,2578.13346175019,3017.42774190877,254.331655772376,439.294280158583
29,18,3387.97277434505,3480.65384796399,463.22610605522,92.6810736189341
29,19,3393.97277434505,3640.49013534922,159.836287385232,246.517361004166
29,9,3369.97277434505,3799.4077342395,158.917598890283,429.434959894448
29,5,3357.97277434505,3988.65696094691,189.249226707411,630.684186601859
29,2,3994.65696094691,4175.08487719091,186.427916243993,180.427916243993
30,15,514,701.207551493691,701.207551493691,187.207551493691
30,6,460,1015.70102921591,314.493477722218,555.701029215909
30,20,1123.70102921591,1193.49993064191,177.798901426,69.7989014260004
30,16,1545.47415809376,1727.3074235155,533.807492873588,181.833265421736
30,7,1763.3074235155,1896.21569852874,168.908275013245,132.908275013245
30,10,1781.3074235155,1967.40048178236,71.1847832536196,186.093058266864
30,14,1805.3074235155,2076.34028719508,108.939805412715,271.032863679579
30,12,2695.75729151236,2865.39790195874,789.057614763666,169.640610446378
30,17,3358.86633680955,3498.01067864797,632.612776689228,139.144341838417
30,3,3919.58800891095,4078.73406240623,580.723383758262,159.146053495281
30,13,3955.58800891095,4230.39637693591,151.662314529673,274.808368024955
