x,y,hat,ell_pair,L,U,status,neval,time_s,dist
686.65942043709,170.63238245621,197.178256414893,127.263897746367,NaN,NaN,not_evaluated,0,0,707.542627420908
686.65942043709,238.885335438694,144.036001805602,102.009999723554,NaN,NaN,not_evaluated,0,0,727.026384089778
686.65942043709,307.138288421178,115.291464061166,36.3846323647678,NaN,NaN,not_evaluated,0,0,752.220106012389
686.65942043709,375.391241403662,97.6075690463909,36.3846323647678,NaN,NaN,not_evaluated,0,0,782.572516638287
686.65942043709,443.644194386146,85.8530091208825,36.3846323647678,NaN,NaN,not_evaluated,0,0,817.509223732388
686.65942043709,511.897147368629,77.633233596739,36.3846323647678,NaN,NaN,not_evaluated,0,0,856.469409353971
687.949140614604,359.559667295149,100.867580761123,36.3846323647678,NaN,NaN,not_evaluated,0,0,776.245563219379
689.086467442929,-168.269485040745,199.036588093152,127.263897746367,NaN,NaN,not_evaluated,0,0,709.334039228946
689.259041710369,163.719346945697,204.257175320945,127.263897746367,NaN,NaN,not_evaluated,0,0,708.436342336996
689.748936758212,-528.150772072166,75.7445082751625,36.3846323647678,NaN,NaN,not_evaluated,0,0,868.732889788057
690.090548751036,-541.784811140881,74.4763202010999,36.3846323647678,NaN,NaN,not_evaluated,0,0,877.357251670302
696.10372852354,186.390189563276,178.609438164323,127.263897746367,NaN,NaN,not_evaluated,0,0,720.625911017504
696.359881383994,-297.430575763883,116.797599145552,32.9485336484617,NaN,NaN,not_evaluated,0,0,757.219936214284
701.321468406767,150.698515004317,216.843478722339,127.263897746367,NaN,NaN,not_evaluated,0,0,717.329662339938
706.596461527757,-424.980743534701,86.2161458686178,36.3846323647678,NaN,NaN,not_evaluated,0,0,824.552722279694
707.318415563773,332.422481582552,104.550534513102,36.3846323647678,NaN,NaN,not_evaluated,0,0,781.539536592454
710.866685955608,-361.483857134791,97.122846396299,36.3846323647678,NaN,NaN,not_evaluated,0,0,797.49735057275
711.971877430468,-328.153069379785,104.942131239025,36.3846323647678,NaN,NaN,not_evaluated,0,0,783.956880954074
713.021026232471,-580.150100351113,69.3985105535142,36.3846323647678,NaN,NaN,not_evaluated,0,0,919.224196149673
713.021026232471,-511.897147368629,75.0157581931603,36.3846323647678,NaN,NaN,not_evaluated,0,0,877.745790837954
713.021026232471,-443.644194386145,82.796657742333,36.3846323647678,NaN,NaN,not_evaluated,0,0,839.773275987119
713.021026232471,-375.391241403661,93.9524356732669,36.3846323647678,NaN,NaN,not_evaluated,0,0,805.802437308418
713.021026232471,-307.138288421177,110.773492125172,36.3846323647678,NaN,NaN,not_evaluated,0,0,776.358752165451
713.021026232471,-238.885335438694,138.168465081963,32.9485336484617,NaN,NaN,not_evaluated,0,0,751.974193265475
713.021026232471,-170.63238245621,188.895762691383,127.263897746367,NaN,NaN,not_evaluated,0,0,733.153731349904
713.021026232471,-102.379429473726,309.719757702764,127.263897746367,NaN,NaN,not_evaluated,0,0,720.333625085607
713.021026232471,-34.1264764912419,921.440954190279,250.912095634464,NaN,NaN,not_evaluated,0,0,713.837236523364
713.021026232471,34.1264764912421,921.440954190273,250.912095634464,NaN,NaN,not_evaluated,0,0,713.837236523364
713.021026232471,102.379429473726,309.719757702763,127.263897746367,NaN,NaN,not_evaluated,0,0,720.333625085607
713.021026232471,170.63238245621,188.895762691383,127.263897746367,NaN,NaN,not_evaluated,0,0,733.153731349904
713.021026232471,238.885335438694,138.168465081963,32.9485336484617,NaN,NaN,not_evaluated,0,0,751.974193265476
713.021026232471,307.138288421178,110.773492125172,36.3846323647678,NaN,NaN,not_evaluated,0,0,776.358752165451
713.021026232471,375.391241403662,93.9524356732669,36.3846323647678,NaN,NaN,not_evaluated,0,0,805.802437308418
713.021026232471,443.644194386146,82.7966577423329,36.3846323647678,NaN,NaN,not_evaluated,0,0,839.773275987119
713.021026232471,511.897147368629,75.0157581931603,36.3846323647678,NaN,NaN,not_evaluated,0,0,877.745790837954
713.021026232471,580.150100351113,69.3985105535142,36.3846323647678,NaN,NaN,not_evaluated,0,0,919.224196149673
714.305362078783,528.588265602225,73.3533934891987,36.3846323647678,NaN,NaN,not_evaluated,0,0,888.615611401729
718.204481771708,-271.570409324548,122.224100029606,32.9485336484617,NaN,NaN,not_evaluated,0,0,767.833422597421
721.751904965771,-548.346513376567,71.0069431419536,36.3846323647678,NaN,NaN,not_evaluated,0,0,906.426892283077
723.043909327912,504.32796851241,74.7591605297209,36.3846323647678,NaN,NaN,not_evaluated,0,0,881.554986736531
730.384465447958,370.95863205472,92.4413266782054,36.3846323647678,NaN,NaN,not_evaluated,0,0,819.189705784691
731.486550452283,59.3385981087191,514.484349903074,126.51376649624,NaN,NaN,not_evaluated,0,0,733.889394062953
735.194888791205,55.4724012442076,546.577345324285,225.251500804944,NaN,NaN,not_evaluated,0,0,737.284688437588
739.382632027852,-580.150100351113,67.1663321048642,36.3846323647678,NaN,NaN,not_evaluated,0,0,939.819565385739
739.382632027852,-511.897147368629,72.4550893703126,36.3846323647678,NaN,NaN,not_evaluated,0,0,899.291591214203
739.382632027852,-443.644194386145,79.804457015168,36.3846323647678,NaN,NaN,not_evaluated,0,0,862.268431381415
739.382632027852,-375.391241403661,90.3711002458941,36.3846323647678,NaN,NaN,not_evaluated,0,0,829.219669729931
739.382632027852,-307.138288421177,106.342961560597,36.3846323647678,NaN,NaN,not_evaluated,0,0,800.637623871576
739.382632027852,-238.885335438694,132.409749407166,40.0076139376107,NaN,NaN,not_evaluated,0,0,777.015366664064
739.382632027852,-170.63238245621,180.761053022794,127.263897746367,NaN,NaN,not_evaluated,0,0,758.816240263158
739.382632027852,-102.379429473726,296.075030517906,127.263897746367,NaN,NaN,not_evaluated,0,0,746.43701952931
