Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
14,17,1,1242.79580613847,1604.02754674183,1241.27099855657,361.231740603363
14,2,0,850.044245782523,1736.98967521597,132.962128474137,886.945429433446
14,7,1,2136.09584609112,2494.94616415039,757.956488934424,358.850318059269
14,20,0,3245.89349918154,3549.81087265782,1054.86470850743,303.917373476287
14,11,1,3688.44340088473,3978.19619296744,428.38532030962,289.752792082717
14,9,1,2903.81449153506,4482.01010032384,503.813907356396,1578.19560878878
14,18,1,2657.73548388857,4978.5676245723,496.557524248457,2320.83214068372
14,6,1,2130.09584609112,5065.05522113504,86.4875965627389,2934.95937504391
14,19,1,3730.44340088473,6332.56463063789,1267.50940950286,2602.12122975317
14,16,1,6504.96526521372,6723.74129804553,391.176667407634,218.776032831807
14,1,1,6450.96526521372,6973.1344010552,249.393103009675,522.169135841482
14,5,1,6462.96526521372,7147.16776246385,174.033361408643,684.202497250125
14,8,1,7792.41605486685,8165.64779547021,1018.48003300636,373.231740603361
14,4,1,7786.41605486685,8349.83597390313,184.188178432924,563.419919036285
15,17,0,101,363.105202552457,363.105202552457,262.105202552457
15,16,1,1336.42773060297,1700.22583162684,1337.12062907439,363.798101023875
15,20,0,119,2818.9283760053,1118.70254437846,2699.9283760053
15,2,1,3139.48915497576,3467.27385103671,648.345475031405,327.784696060945
15,19,1,3624.00760338032,3921.49986972336,454.22601868665,297.492266343041
15,1,1,4141.12535828055,4478.55003509135,557.050165367986,337.424676810795
15,14,1,4624.04413588101,4828.50896493325,349.9589298419,204.46482905224
15,7,1,4582.04413588101,5087.78979595332,259.280831020078,505.745660072318
15,12,1,5233.76432847966,5444.2291575319,356.439361578576,210.46482905224
15,6,1,5203.76432847966,5584.85976028689,140.630602754992,381.095431807232
15,9,1,5734.91271703059,5975.55549967975,390.695739392854,240.642782649154
15,3,0,1469.77896774193,6218.91067217008,243.35517249033,4749.13170442815
15,5,1,6337.18168597429,6547.47299593459,328.562323764512,210.2913099603
15,4,0,2024.61604573721,6612.47192207943,64.9989261448463,4587.85587634222
15,8,1,6948.08883316474,7250.28530980365,637.813387724218,302.19647663891
15,15,1,7380.19050302038,7498.81982056514,248.534510761487,118.629317544758
16,16,0,95,435.532276900603,435.532276900603,340.532276900603
16,9,0,557.777469703881,950.099472963235,514.567196062633,392.322003259354
16,3,0,1075.38250353851,1339.62537112306,389.52589815983,264.242867584556
16,18,1,2083.61393708958,2251.63508158563,912.009710462564,168.021144496048
16,6,0,539.777469703881,2576.30847337558,324.673391789948,2036.5310036717
16,15,0,1141.38250353851,4348.52223786759,1772.21376449201,3207.13973432908
16,13,1,4556.82476556792,4696.25433065571,347.732092788116,139.429565087789
16,1,0,3829.88896924491,4765.79986573554,69.5455350798375,935.910896490632
16,12,0,3315.83525782804,5570.98131620041,805.181450464866,2255.14605837237
16,17,0,3339.83525782804,5621.55432597171,50.5730097713013,2281.71906814367
16,10,0,3116.48402068908,5687.96932098384,66.4149950121264,2571.48530029476
16,20,1,5450.25501151625,5797.31201652672,109.342695542879,347.057005010471
16,4,0,3279.83525782804,5857.72543084138,60.413414314663,2577.89017301334
16,8,0,3485.186494967,5891.02398373487,33.2985528934851,2405.83748876787
16,19,1,6201.19782478039,6468.80272201105,577.77873827618,267.604897230653
16,5,0,2911.13278355012,6497.4752822052,28.6725601941571,3586.34249865508
17,3,0,1853.45865997271,2149.30401425232,2149.30401425232,295.845354279617
