Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
14,2,1,1040.83392618021,1392.38309055995,1031.71508804162,351.549164379736
14,12,1,1100.83392618021,1599.3179489976,206.93485843765,498.484022817385
14,9,1,2916.43530376504,3293.37125466427,1694.05330566668,376.935950899233
14,11,1,4596.26046079664,4852.58945622624,1559.21820156197,256.328995429597
14,10,1,4923.07448114796,5123.73878339227,271.149327166036,200.66430224432
14,5,1,1710.11927317912,5569.90540876138,446.166625369104,3859.78613558226
14,13,1,2052.1982808256,5962.47964521372,392.574236452338,3910.28136438812
14,8,1,1076.83392618021,6256.37176210245,293.892116888731,5179.53783592224
14,6,1,35,6858.77409309036,602.40233098791,6823.77409309036
14,4,1,23,7083.17535971216,224.401266621805,7060.17535971216
14,16,1,95,7378.24511932604,295.069759613874,7283.24511932604
14,14,1,472.780214763337,7432.74280281939,54.4976834933505,6959.96258805605
14,19,1,113,7529.15181556999,96.409012750597,7416.15181556999
14,17,1,702.131451902295,7660.8120248104,131.660209240415,6958.68057290811
15,8,1,47,281.021144496047,281.021144496047,234.021144496047
15,5,1,29,422.241362776069,141.220218280021,393.241362776069
15,18,1,107,693.236294088242,270.994931312173,586.236294088242
15,6,1,803.153716470103,1085.53605820165,392.29976411341,282.382341731548
15,11,1,827.153716470103,1597.91918400652,512.383125804864,770.765467536413
15,14,1,1238.61742377847,1827.97822210228,230.059038095762,589.360798323805
15,3,1,2742.25816337157,3090.60253486255,1262.62431276027,348.344371490974
15,17,1,4055.57934540781,4193.15680534766,1102.55427048512,137.577459939853
15,4,1,23,4437.66769464265,244.510889294988,4414.66769464265
15,1,1,1896.02114043213,5412.35630080579,974.688606163138,3516.33516037366
15,16,1,5533.03836130451,5920.46603887817,508.109738072377,387.427677573662
15,12,1,1226.61742377847,6287.38057562289,366.914536744725,5060.76315184442
15,9,1,815.153716470103,6547.47388004068,260.093304417789,5732.32016357058
15,20,1,875.153716470103,6686.3692023039,138.895322263217,5811.2154858338
16,6,1,35,471.169949241754,471.169949241754,436.169949241754
16,1,1,873.580806685114,1160.05644274537,688.886493503613,286.475636060253
16,3,1,1260.71204253067,1624.19448559685,464.138042851488,363.482443066184
16,9,1,1502.06327966963,1989.16645565505,364.971970058193,487.10317598542
16,14,1,1532.06327966963,2117.01501304275,127.848557387703,584.951733373123
16,16,1,1544.06327966963,2215.58262264862,98.5676096058696,671.519342978992
16,11,1,1785.58358545967,2948.69522980302,733.112607154398,1163.11164434335
16,15,1,3897.54211133456,4203.88648282554,1255.19125302252,306.344371490974
16,20,1,119,5614.87487379201,1410.98839096647,5495.87487379201
16,17,1,101,6748.37148799632,1133.49661420431,6647.37148799632
16,12,1,3615.46310368808,6817.04156224132,68.670074245003,3201.57845855324
17,13,1,77,420.954984084424,420.954984084424,343.954984084424
17,6,1,528.568392398157,839.793252884265,418.838268799841,311.224860486108
17,4,1,964.240219422009,1261.00083817838,421.207585294114,296.760618756371
17,9,1,546.568392398157,3118.82620114593,1857.82536296756,2572.25780874778
17,7,1,2983.8775791459,3327.27270118917,208.446500043236,343.39512204327
17,5,1,3427.4121799441,3620.21678040776,292.94407921859,192.804600463663
17,10,1,2403.82386772903,3756.86640113476,136.649620726998,1353.04253340573
17,8,1,3854.40463991802,4060.277889562,303.411488427242,205.873249643983
17,1,1,2361.82386772903,4651.36119702488,591.083307462879,2289.53732929585
17,14,1,2023.12139345111,5288.24890672811,636.887709703228,3265.127513277
17,16,1,5719.04359815462,5984.79639023734,696.547483509234,265.752792082717
17,11,1,558.568392398157,6681.69883501707,696.902444779729,6123.13044261891
18,16,1,95,376.900686934782,376.900686934782,281.900686934782
18,19,1,113,767.466856404368,390.566169469587,654.466856404368
18,2,1,407.137390946181,808.273305841048,40.8064494366796,401.135914894867
18,13,1,1299.70004243406,1807.09396268445,998.820656843404,507.393920250389
18,7,1,41,2034.62718864797,227.533225963514,1993.62718864797
18,3,1,17,2556.35633029339,521.729141645424,2539.35633029339
18,11,1,65,2652.47002489913,96.1136946057377,2587.47002489913
18,15,1,2770.34124260568,3160.43136395414,507.961339055015,390.090121348463
18,5,1,3229.58921753321,3410.47507506687,250.043711112726,180.88585753366
18,8,1,47,4873.348422796,1462.87334772913,4826.348422796
18,6,1,431.137390946181,5421.63666647607,548.288243680074,4990.49927552989
18,18,1,5152.39350043277,6327.33964296964,905.702976493569,1174.94614253687
